Country,Variable,Measure,Year,Value
France,Road infrastructure investment,National currency,2003,10990928003.536
France,Road infrastructure investment,National currency,2004,11526363521.814
France,Road infrastructure investment,National currency,2005,12402058253.343
France,Road infrastructure investment,National currency,2006,12915322776.549
France,Road infrastructure investment,National currency,2007,13883209568.4
France,Road infrastructure investment,National currency,2008,14036319131.071
France,Road infrastructure investment,National currency,2009,14277760989.6
France,Road infrastructure investment,National currency,2010,14497093953.0
France,Road infrastructure investment,National currency,2011,12604291274.0
France,Road infrastructure investment,National currency,2012,13173701531.474
France,Road infrastructure investment,National currency,2013,12866158552.0
France,Road infrastructure investment,National currency,2014,10807203024.0
France,Road infrastructure investment,National currency,2015,10011226322.0
France,Road infrastructure investment,National currency,2016,9216000000.0
France,Road infrastructure investment,National currency,2017,9080000000.0
France,Road infrastructure investment,National currency,2018,9883630000.0
France,Road infrastructure investment,National currency,2019,10413000000.0
France,Road infrastructure investment,National currency,2020,9630572000.0
France,Road infrastructure investment,National currency,2021,10153386000.0
France,Road infrastructure maintenance,National currency,2000,228000000.0
France,Road infrastructure maintenance,National currency,2001,221000000.0
France,Road infrastructure maintenance,National currency,2002,233000000.0
France,Road infrastructure maintenance,National currency,2003,239000000.0
France,Road infrastructure maintenance,National currency,2004,239000000.0
France,Road infrastructure maintenance,National currency,2005,2189000000.0
France,Road infrastructure maintenance,National currency,2006,2235000000.0
France,Road infrastructure maintenance,National currency,2007,2294000000.0
France,Road infrastructure maintenance,National currency,2008,2286000000.0
France,Road infrastructure maintenance,National currency,2009,2601000000.0
France,Road infrastructure maintenance,National currency,2010,2431000000.0
France,Road infrastructure maintenance,National currency,2011,2746000000.0
France,Road infrastructure maintenance,National currency,2012,2851000000.0
France,Road infrastructure maintenance,National currency,2013,2904000000.0
France,Road infrastructure maintenance,National currency,2014,2760000000.0
France,Road infrastructure maintenance,National currency,2015,2598230000.0
France,Road infrastructure maintenance,National currency,2016,2430850000.0
France,Road infrastructure maintenance,National currency,2017,2369230000.0
France,Road infrastructure maintenance,National currency,2018,2370650000.0
France,Road infrastructure maintenance,National currency,2019,2327010000.0
France,Road infrastructure maintenance,National currency,2020,2371020000.0
France,Road infrastructure maintenance,National currency,2021,2541180000.0
France,Total inland transport infrastructure capital value,National currency,2000,644350041323.84
France,Total inland transport infrastructure capital value,National currency,2001,648395800017.42
France,Total inland transport infrastructure capital value,National currency,2002,651607747625.38
France,Total inland transport infrastructure capital value,National currency,2003,655069418724.12
France,Total inland transport infrastructure capital value,National currency,2004,659165527103.37
France,Total inland transport infrastructure capital value,National currency,2005,663985532721.01
France,Total inland transport infrastructure capital value,National currency,2006,669252869345.16
France,Total inland transport infrastructure capital value,National currency,2007,675235302719.82
France,Total inland transport infrastructure capital value,National currency,2008,680745963215.86
France,Total inland transport infrastructure capital value,National currency,2009,684861625334.91
France,Total inland transport infrastructure capital value,National currency,2010,688270829423.23
France,Total inland transport infrastructure capital value,National currency,2011,691446009501.68
France,Total inland transport infrastructure capital value,National currency,2012,694316594269.17
France,Total inland transport infrastructure capital value,National currency,2013,697791333093.61
France,Total inland transport infrastructure capital value,National currency,2014,700032838760.23
France,Total inland transport infrastructure capital value,National currency,2015,702365223217.49
France,Total inland transport infrastructure capital value,National currency,2016,703682118406.81
France,Total inland transport infrastructure capital value,National currency,2017,705684098318.21
France,Total inland transport infrastructure capital value,National currency,2018,708043577351.43
France,Total inland transport infrastructure capital value,National currency,2019,711902101510.66
France,Total inland transport infrastructure capital value,National currency,2020,713757306256.57
France,Total inland transport infrastructure capital value,National currency,2021,717057673656.82
France,Total road spending,National currency,2000,11168364408.677
France,Total road spending,National currency,2001,11141413959.837
France,Total road spending,National currency,2002,10578177749.354
France,Total road spending,National currency,2003,11229928003.536
France,Total road spending,National currency,2004,11765363521.814
France,Total road spending,National currency,2005,14591058253.343
France,Total road spending,National currency,2006,15150322776.549
France,Total road spending,National currency,2007,16177209568.4
France,Total road spending,National currency,2008,16322319131.071
France,Total road spending,National currency,2009,16878760989.6
France,Total road spending,National currency,2010,16928093953.0
France,Total road spending,National currency,2011,15350291274.0
France,Total road spending,National currency,2012,16024701531.474
France,Total road spending,National currency,2013,15770158552.0
France,Total road spending,National currency,2014,13567203024.0
France,Total road spending,National currency,2015,12609456322.0
France,Total road spending,National currency,2016,11646850000.0
France,Total road spending,National currency,2017,11449230000.0
France,Total road spending,National currency,2018,12254280000.0
France,Total road spending,National currency,2019,12740010000.0
France,Total road spending,National currency,2020,12001592000.0
France,Total road spending,National currency,2021,12694566000.0
France,Total inland transport infrastructure investment,Euro,2000,14049072770.602
France,Total inland transport infrastructure investment,Euro,2001,13516974506.999
France,Total inland transport infrastructure investment,Euro,2002,13544005529.958
France,Total inland transport infrastructure investment,Euro,2003,14801681009.507
France,Total inland transport infrastructure investment,Euro,2004,15353638754.427
France,Total inland transport infrastructure investment,Euro,2005,16718318427.256
France,Total inland transport infrastructure investment,Euro,2006,17436264670.856
France,Total inland transport infrastructure investment,Euro,2007,18725153078.695
France,Total inland transport infrastructure investment,Euro,2008,18922126417.099
France,Total inland transport infrastructure investment,Euro,2009,19491664291.02
France,Total inland transport infrastructure investment,Euro,2010,19853503953.0
France,Total inland transport infrastructure investment,Euro,2011,19928585274.0
France,Total inland transport infrastructure investment,Euro,2012,21452775531.474
France,Total inland transport infrastructure investment,Euro,2013,23558406552.0
France,Total inland transport infrastructure investment,Euro,2014,20112494024.0
France,Total inland transport infrastructure investment,Euro,2015,18972564322.0
France,Total inland transport infrastructure investment,Euro,2016,18022900000.0
France,Total inland transport infrastructure investment,Euro,2017,18449830000.0
France,Total inland transport infrastructure investment,Euro,2018,20394833398.641
France,Total inland transport infrastructure investment,Euro,2019,22104382878.599
France,Total inland transport infrastructure investment,Euro,2020,20726511413.357
France,Total inland transport infrastructure investment,Euro,2021,22060545689.032
France,Road infrastructure investment,Euro,2000,10940364408.677
France,Road infrastructure investment,Euro,2001,10920413959.837
France,Road infrastructure investment,Euro,2002,10345177749.354
France,Road infrastructure investment,Euro,2003,10990928003.536
France,Road infrastructure investment,Euro,2004,11526363521.814
France,Road infrastructure investment,Euro,2005,12402058253.343
France,Road infrastructure investment,Euro,2006,12915322776.549
France,Road infrastructure investment,Euro,2007,13883209568.4
France,Road infrastructure investment,Euro,2008,14036319131.071
France,Road infrastructure investment,Euro,2009,14277760989.6
France,Road infrastructure investment,Euro,2010,14497093953.0
France,Road infrastructure investment,Euro,2011,12604291274.0
France,Road infrastructure investment,Euro,2012,13173701531.474
France,Road infrastructure investment,Euro,2013,12866158552.0
France,Road infrastructure investment,Euro,2014,10807203024.0
France,Road infrastructure investment,Euro,2015,10011226322.0
France,Road infrastructure investment,Euro,2016,9216000000.0
France,Road infrastructure investment,Euro,2017,9080000000.0
France,Road infrastructure investment,Euro,2018,9883630000.0
France,Road infrastructure investment,Euro,2019,10413000000.0
France,Road infrastructure investment,Euro,2020,9630572000.0
France,Road infrastructure investment,Euro,2021,10153386000.0
France,Road infrastructure maintenance,Euro,2000,228000000.0
France,Road infrastructure maintenance,Euro,2001,221000000.0
France,Road infrastructure maintenance,Euro,2002,233000000.0
France,Road infrastructure maintenance,Euro,2003,239000000.0
France,Road infrastructure maintenance,Euro,2004,239000000.0
France,Road infrastructure maintenance,Euro,2005,2189000000.0
France,Road infrastructure maintenance,Euro,2006,2235000000.0
France,Road infrastructure maintenance,Euro,2007,2294000000.0
France,Road infrastructure maintenance,Euro,2008,2286000000.0
France,Road infrastructure maintenance,Euro,2009,2601000000.0
France,Road infrastructure maintenance,Euro,2010,2431000000.0
France,Road infrastructure maintenance,Euro,2011,2746000000.0
France,Road infrastructure maintenance,Euro,2012,2851000000.0
France,Road infrastructure maintenance,Euro,2013,2904000000.0
France,Road infrastructure maintenance,Euro,2014,2760000000.0
France,Road infrastructure maintenance,Euro,2015,2598230000.0
France,Road infrastructure maintenance,Euro,2016,2430850000.0
France,Road infrastructure maintenance,Euro,2017,2369230000.0
France,Road infrastructure maintenance,Euro,2018,2370650000.0
France,Road infrastructure maintenance,Euro,2019,2327010000.0
France,Road infrastructure maintenance,Euro,2020,2371020000.0
France,Road infrastructure maintenance,Euro,2021,2541180000.0
France,Total inland transport infrastructure capital value,Euro,2000,644350041323.84
